"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12"
"United States",0,,,1.05263157894737,1.05485232067511,1.0377358490566,1.07236842105263,0.971922246220302,0.926479378362224,0.967570394662445,1.0064043915828,1.01093393658501,1.03984218033466,0.986842105263158,0.979791208098231,0.987306064880113,1.00649350649351,1.0009765625,0.982730263157895,0.966494845360825,0.962512664640324,0.950570342205323,0.93906510851419,0.944822373393802,0.950819672131147,0.954545454545455,0.966042154566745,0.989583333333333,0.985221674876847,0.980392156862745,0.98605577689243,0.9765625,0.969529085872576,0.961538461538462,0.957446808510638,0.975487743871936,0.974930362116992,0.961017763630281,0.971370143149284,0.993333333333333,0.999273255813954,0.981404958677686,0.96969696969697,0.998751560549313,0.985285790420358,0.966666666666667,0.942887931034483,0.940860215053763,0.945179584120983,0.933032839665164,0.919455682236116,0.916590284142988,0.922330097087379,0.969217844556472,0.975699558173785,0.975898801544491,0.97020097020097,0.966183574879227,0.952380952380952,0.947368421052632,0.944444444444444,0.950920245398773,0.957446808510638,0.975103734439834,0.99388379204893,1.00529100529101,1.00869639307294,1.01015228426396,1.01557514807638,1.00341588385995,1,1.00303951367781,1.00251677852349,1.01071428571429,1.02586975914362,1.05263157894737,1.0586011342155,1.05401844532279,1.04166666666667,1.04275286757039,1.04466858789625,1.03537532355479,1.03199174406605,1.04612903225806,1.01190476190476,1.02649006622517,1.03535353535354,1.05857445306987,1.08543417366947,1.09400324149109,1.09750949767835,1.09990834097159,1.09699769053118,1.09126984126984,1.08695652173913,1.08601216333623,1.08538350217077,1.08757870635375,1.09489051094891,1.11111111111111,1.13739930101696,1.14795918367347,1.14463601532567,1.14155251141553,1.13463798075801,1.12809315866084,1.12092391304348,1.12168494782245,1.12359550561798,1.12416964741952,1.13636363636364,1.16176470588235,1.1875,1.19047619047619,1.19270346117867,1.18866548441908,1.17647058823529,1.16838487972509,1.14213197969543,1.13970588235294,1.13475177304965
"New York, NY",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74318775117802,2.77456647398844,2.92373532316471,2.88042138400561,2.875,2.72698107154315,2.90801469276116,3,2.73157894736842,2.62613985644833,2.47364152473642,2.42857142857143,2.40153698366955,2.43794326241135,2.53061224489796,2.54880694143167,2.6566757493188,2.68181818181818,3.02218067170057,2.71495324661756,2.65482954545455,2.48654852250874,2.50696378830084,2.43673513909121,2.203182374541,2.25,2.41379310344828
"Los Angeles-Long Beach-Anaheim, CA",2,,1.68342338069412,1.64576802507837,1.67322834645669,1.6520192162787,1.6490559520918,1.65289256198347,1.62381596752368,1.6304347826087,1.64242392185902,1.63924424868337,1.66666666666667,1.66448091692666,1.65631469979296,1.64163927601967,1.65202108963093,1.66270783847981,1.66333333333333,1.65463803478331,1.64319248826291,1.63132137030995,1.6264667535854,1.63357484889381,1.64654226125137,1.64794007490637,1.64592374397009,1.62933214893574,1.62229241877256,1.64034021871203,1.63834951456311,1.6240157480315,1.60649681792204,1.619644723093,1.63387978142077,1.62464985994398,1.61290322580645,1.61180849779959,1.64125200642055,1.65058580289456,1.65394402035623,1.64102564102564,1.65372163404016,1.66457286432161,1.66683848797251,1.66104959303426,1.65745856353591,1.64003968952482,1.65919147224457,1.65289256198347,1.65289256198347,1.65697853522806,1.66880616174583,1.71265461465271,1.73398328690808,1.76282051282051,1.75041853211745,1.75546084176878,1.756,1.75740592473979,1.76514350611867,1.78517867855,1.77777777777778,1.79163901791639,1.85515104570101,1.86832740213523,1.86693822131704,1.88728335991494,1.89760570555273,1.89275627964788,1.89237271323809,1.90007207443323,1.90615835777126,1.92913385826772,1.94117647058824,1.95498815165877,1.94733700209939,1.92307692307692,1.93370165745856,1.92446477061304,1.91146881287726,1.95945313661126,1.9004681240951,1.96953781512605,1.8978102189781,1.98602341231279,2.03606748109366,2.07631874298541,2.09486166007905,2.10016835016835,2.1056338028169,2.09603658536585,2.09750566893424,2.0894070682885,2.08631387919536,2.0972027972028,2.09815078236131,2.0980264401317,2.12164073550212,2.14389534883721,2.16666666666667,2.1865889212828,2.19970341077608,2.17983651226158,2.17720529906394,2.1585557299843,2.15587083044692,2.17633928571429,2.18681661980631,2.2,2.20464566929134,2.22335939085657,2.24719101123596,2.2564302416212,2.26633833924007,2.27382098994101,2.26876090750436,2.27011494252874,2.2680412371134,2.28331780055918,2.28599613346026
"Chicago, IL",3,,1.125,1.11265646731572,1.11111111111111,1.10869565217391,1.10589809806369,1.08397365532382,1.06831275720165,1.08552631578947,1.11062738838098,1.12570995779117,1.17504051863857,1.14285714285714,1.16178495576592,1.22377622377622,1.28638646816751,1.27777777777778,1.32,1.34259259259259,1.36315789473684,1.33333333333333,1.27659574468085,1.24615384615385,1.23704628436426,1.3,1.29409139827283,1.30395683453237,1.19565217391304,1.21212121212121,1.33333333333333,1.32537878787879,1.35831622176591,1.41666666666667,1.45833333333333,1.46329365079365,1.52815420506992,1.5,1.45109135004042,1.49621785173979,1.47702407002188,1.41509433962264,1.36665095821552,1.42857142857143,1.40044247787611,1.34696384696385,1.1971187775294,1.19047619047619,1.2,1.18821292775665,1.17487337796188,1.16474049956378,1.15894039735099,1.2133257986739,1.22788946938451,1.232741617357,1.22375088904694,1.23076923076923,1.22727272727273,1.2205754141238,1.21879234417344,1.22727272727273,1.23341584158416,1.25,1.26707613316835,1.26589325552071,1.25,1.25149708051519,1.25581395348837,1.24639768122789,1.23674911660777,1.24517345736989,1.24816446402349,1.25385842236216,1.27467274609438,1.2803132402189,1.30208333333333,1.30784708249497,1.28581925055107,1.30769230769231,1.28879310344828,1.28720836685438,1.29374534623976,1.28358208955224,1.29071107718416,1.28726287262873,1.29166666666667,1.29356357927787,1.31233595800525,1.32826475849732,1.32,1.33101851851852,1.31979695431472,1.31166381452306,1.3,1.3,1.30743449457645,1.3,1.30541871921182,1.3456432349781,1.35714285714286,1.36111111111111,1.36730983302412,1.35608545070034,1.34741442097597,1.34099616858238,1.33809099018733,1.33670520231214,1.34278389960208,1.35,1.3727560718057,1.37614678899083,1.39043381535039,1.38528138528139,1.38048255654244,1.37814313346228,1.36795679219472,1.36363636363636,1.34615384615385,1.34615384615385,1.34436401240951
"Dallas-Fort Worth, TX",4,,0.716354343184157,0.735558928229559,0.77757800676496,0.791139240506329,0.788512637930809,0.760413581772836,0.750156936597615,0.750156936597615,0.783642539848445,0.782241014799154,0.77639751552795,0.778967867575463,0.759321043607413,0.759565224372806,0.764462809917355,0.767620376831821,0.770215502745641,0.762370540851554,0.758248730964467,0.748079877112135,0.749277972415264,0.756048387096774,0.75611768575737,0.762314308053167,0.764327380873586,0.778260869565217,0.789708002319059,0.784120734908136,0.786026200873362,0.785800970873786,0.785714285714286,0.79108124618204,0.790330079033008,0.792383688745343,0.795346616346712,0.799532720270881,0.808640676162833,0.825082508250825,0.828608809419974,0.82950398142004,0.814367780655239,0.827015851137147,0.835164835164835,0.817510548523207,0.800275369491833,0.799086757990868,0.799761726550868,0.796383986224709,0.797295808843518,0.800457404230989,0.805199371655068,0.826066950510983,0.833333333333333,0.836990674518705,0.836961063267791,0.833333333333333,0.82807570977918,0.829099307159353,0.831545064377682,0.834276018099548,0.840732336044877,0.852248651771957,0.853801498332748,0.860215053763441,0.869366139937449,0.874190913253413,0.87463556851312,0.867150042568446,0.868354484587691,0.872815683095468,0.873287671232877,0.87719298245614,0.886986301369863,0.893103448275862,0.896529562982005,0.899550224887556,0.9,0.907492979430087,0.906308851224105,0.904825737265416,0.899357601713062,0.904965933735877,0.896660457173905,0.914127423822715,0.924499229583975,0.935340572556762,0.947712418300654,0.953210376108562,0.956284153005464,0.953854811480022,0.949970220369267,0.948275862068966,0.944055944055944,0.942972608890885,0.946959389156569,0.952793417063664,0.960013106159895,0.966569767441861,0.979557069846678,0.984084768659237,0.987432675044883,0.982558510377312,0.983476668259277,0.979832899507298,0.978135788262371,0.976768743400211,0.981524249422633,0.989345829138454,0.996483001172333,1.0073875083949,1.01797990481227,1.01663585951941,1.01536772777168,1.01843517567972,1.00947218288317,1.01306067298714,1.00946372239748,1.01219828704905,1.00882723833544
"Philadelphia, PA",5,,1.00925218572277,1.00334448160535,1.00782652450634,1.00570436507937,1.01028655400441,1.01712157525389,1.00344036697248,1,1.02239986011966,1.01300752902924,1.01685653768482,1.00138121546961,1,1.00806451612903,1.02552670987802,1.03125,1.02785145888594,1.02459016393443,1.03571428571429,1.02678571428571,1.01676112602077,1.01906104107525,1.01960665933968,1.02272727272727,1.02968715576118,1.05193846017862,1.05882352941176,1.05769230769231,1.05769230769231,1.05035404294198,1.02714600146735,1.01966496722505,1.01288154680941,1.02272727272727,1.01828285944436,1.02635437567526,1.03506787330317,1.05042016806723,1.07982391309028,1.0957324106113,1.09469074986316,1.08964834076275,1.07142857142857,1.05794668294668,1.04166666666667,1.03260869565217,1.03058510638298,1.02755028339883,1.02776350348293,1.03564993564994,1.04712041884817,1.10294117647059,1.11111111111111,1.10294117647059,1.08169711770305,1.07011516772961,1.06092119948977,1.06382978723404,1.06382978723404,1.07142857142857,1.0813604001442,1.10623839610074,1.12074118350269,1.12847222222222,1.12739571589628,1.12153038259565,1.11080178173719,1.0989010989011,1.09375,1.08173076923077,1.07164727495407,1.08506944444444,1.09739368998628,1.12490928882438,1.13975100824128,1.14285714285714,1.13740375843824,1.12057373375168,1.10619469026549,1.10220440881764,1.08366935483871,1.1,1.08333333333333,1.09682299546142,1.11386138613861,1.14503816793893,1.17117117117117,1.18055555555556,1.17525389643037,1.168876482903,1.15522736665456,1.13975100824128,1.13636363636364,1.13586028751123,1.12694992036776,1.13636363636364,1.13839285714286,1.16935483870968,1.19535519125683,1.20291396263367,1.20547073791349,1.18243243243243,1.17424242424242,1.16411842514784,1.1625,1.16042345276873,1.16315553563424,1.16349187160357,1.17260787992495,1.2012987012987,1.22907949790795,1.23697916666667,1.2396694214876,1.23076923076923,1.20738636363636,1.19357638888889,1.19047619047619,1.196,1.20270874590321
"Houston, TX",6,,0.831353919239905,0.816508313539192,0.845286885245902,0.831371157629907,0.821167883211679,0.813008130081301,0.798958750500601,0.77220205125487,0.769230769230769,0.766754032841959,0.760815317594721,0.781326781326781,0.769569041336851,0.772255992507709,0.769791892930321,0.770261219022103,0.780943025540275,0.772791293473451,0.765965472075613,0.75083426028921,0.750187546886722,0.747663551401869,0.744186046511628,0.752801120448179,0.761834733893557,0.778331257783313,0.77431906614786,0.775690783395289,0.783219544736986,0.785266904123587,0.792079207920792,0.791291606997246,0.791258477769405,0.886290322580645,0.98,0.879890910237412,0.930167597765363,0.903263403263403,0.985392175881022,0.952799121844127,0.871794871794872,0.930506478209658,0.954545454545455,0.926957531142658,0.833333333333333,0.838379133674895,0.843417675100843,0.822368421052632,0.811468759664449,0.812457684495599,0.825195397163073,0.857726419158951,0.86264100862641,0.866207349970855,0.868012422360248,0.864402184171961,0.860579888957434,0.857466092245441,0.861244019138756,0.869061413673233,0.870253164556962,0.874867444326617,0.897606382978723,0.902850874140289,0.905135133363741,0.908263147796516,0.903720622671957,0.900131289044731,0.897009966777409,0.899754232001374,0.901191229905878,0.897226753670473,0.901525658807212,0.912365517002802,0.916230366492147,0.912778904665314,0.906460649078166,0.900900900900901,0.906344410876133,0.898296344114744,0.888219155975147,0.888568683957733,0.880503144654088,0.887176497997213,0.893388921977368,0.8992,0.912265459478409,0.916398713826367,0.918116148232462,0.912942719196865,0.906687673798927,0.915043964178673,0.915914939726398,0.91484869809993,0.915841584158416,0.915087055343491,0.916009019165727,0.924876876260374,0.932835820895522,0.939881456392887,0.939393939393939,0.934191213882004,0.929938040447804,0.926248548199768,0.922377083364992,0.923699584622003,0.930746561886051,0.933257918552036,0.938189845474614,0.944822373393802,0.954179254783484,0.965113739792012,0.965363014330727,0.958333333333333,0.954022988505747,0.954861111111111,0.951604132680805,0.951374207188161,0.953225906692544
"Washington, DC",7,,1.33333333333333,1.31852034684066,1.3264221158958,1.29818539511336,1.31880733944954,1.31132632305401,1.25,1.25195525502112,1.28768844221106,1.28787878787879,1.30321459600348,1.30475773742997,1.3125,1.32042253521127,1.32959081052202,1.33657359047515,1.33928571428571,1.33982947624848,1.34015602498751,1.34588068181818,1.33928571428571,1.35338345864662,1.33928571428571,1.33757961783439,1.34575569358178,1.35802469135802,1.37512278978389,1.38067061143984,1.38178913738019,1.38504155124654,1.38752052545156,1.38960220107761,1.42112742775936,1.45910160116054,1.46364494806421,1.44404332129964,1.47540983606557,1.51130275219887,1.48283038501561,1.43522110162917,1.42507455622651,1.43853530950305,1.42857142857143,1.41398078777539,1.39240506329114,1.38392857142857,1.37987012987013,1.36897001303781,1.37581168831169,1.3755980861244,1.3808439099676,1.4172335600907,1.40845070422535,1.42045454545455,1.40692640692641,1.3996482259355,1.37741046831956,1.3715710723192,1.38455452775073,1.39344262295082,1.40922440404733,1.42857142857143,1.44743298383348,1.45578258716209,1.45833333333333,1.46103896103896,1.46046852122987,1.46039966189479,1.45372776118889,1.45015105740181,1.44886363636364,1.45833333333333,1.47058823529412,1.48105376046004,1.49497487437186,1.48648648648649,1.49117468046257,1.48208469055375,1.47701397568458,1.44485474906986,1.44829122871719,1.45238095238095,1.46067415730337,1.48321536619409,1.5,1.52439024390244,1.55859375,1.56434782608696,1.56069116609855,1.56862745098039,1.55837627519933,1.54435430130948,1.54044117647059,1.53900251456948,1.54166666666667,1.55235688347377,1.55409089960003,1.55791445519825,1.58669382160094,1.59859893252002,1.6015625,1.61001690280319,1.59420289855072,1.58227848101266,1.57835400225479,1.59398034398034,1.60091950518109,1.6025641025641,1.62548764629389,1.65684830633284,1.68582375478927,1.68166082186854,1.68210008859927,1.66666666666667,1.64748201438849,1.64285714285714,1.63597358641032,1.64489200595829,1.65672630881378
"Miami-Fort Lauderdale, FL",8,,,1.56121254467692,1.49273508781182,1.46666666666667,1.45573163989964,1.28576676813268,1.22222222222222,1.43032786885246,1.47689139719341,1.47903870051482,1.45709903593339,1.32171249177174,1.30992509363296,1.30097087378641,1.29987908101572,1.29310344827586,1.27897681854516,1.27768313458262,1.27294843246326,1.2883008356546,1.2854609929078,1.28976784178848,1.28591374050187,1.28358208955224,1.27982582711036,1.29310344827586,1.29032258064516,1.28968253968254,1.31369426751592,1.3,1.29473188440584,1.29716981132075,1.27659574468085,1.27291242362525,1.2719298245614,1.26760563380282,1.27272727272727,1.2827090815803,1.2847965738758,1.29464285714286,1.31362196165499,1.34691633662811,1.33587786259542,1.32275132275132,1.32936507936508,1.2987012987013,1.32743362831858,1.30278526504942,1.28571428571429,1.28006206361521,1.27988722197215,1.325,1.33928571428571,1.36093064006468,1.36610322703423,1.36612021857923,1.36268343815514,1.34800079906571,1.35486690728626,1.36363636363636,1.375,1.38021992802018,1.40529531568228,1.46699266503667,1.50240384615385,1.51515151515152,1.54454022988506,1.50197996856233,1.51639344262295,1.51878497202238,1.51377728566909,1.50545679422497,1.53374233128834,1.54047944752018,1.51515151515152,1.51502376207267,1.50309460654288,1.48720066061107,1.48809523809524,1.50060024009604,1.47946859903382,1.58296943231441,1.4622641509434,1.51609067546316,1.54320987654321,1.56483660068078,1.5658747300216,1.58115595853238,1.58554572271386,1.58730158730159,1.61290322580645,1.61207778915046,1.60984848484848,1.60961695191524,1.61330822347771,1.6,1.60771704180064,1.6284833807555,1.63934426229508,1.65441176470588,1.64533820840951,1.64203612479475,1.65112894012059,1.64862204724409,1.63868852459016,1.6304347826087,1.6260162601626,1.6256157635468,1.62271805273834,1.63636363636364,1.65821115388961,1.6656571774682,1.66666666666667,1.67029774872912,1.67941180439662,1.68473078305094,1.71428571428571,1.71428571428571,1.70843802345059
"Atlanta, GA",9,0.72740241410363,0.716957605985037,0.716957605985037,0.722382787411689,0.722983257229833,0.721544106992093,0.700431034482759,0.694444444444444,0.700934579439252,0.706393054459353,0.69925972465035,0.715397898874294,0.699112715241748,0.699300699300699,0.694294940796555,0.69888178913738,0.696055684454756,0.691802144586648,0.680706657622284,0.677890981782026,0.675089793217819,0.671262699564586,0.669030601648607,0.666011787819253,0.665367617110519,0.667924689529452,0.675207756232687,0.680272108843537,0.675675675675676,0.678175092478422,0.673267326732673,0.669882100750268,0.660251353292799,0.66533155318202,0.670731707317073,0.670911682613928,0.670640834575261,0.683848797250859,0.683483039583246,0.685951950628554,0.664481660747699,0.67003367003367,0.678139080655929,0.677685168895144,0.676721660839998,0.666666666666667,0.660876132930514,0.659768272914825,0.656906906906907,0.653478997771535,0.656530753282654,0.65948274379062,0.6703146374829,0.67226783469516,0.680272108843537,0.679245283018868,0.675675675675676,0.675458873695516,0.680231519815564,0.682129995657577,0.682903533906399,0.686925434116445,0.694801852804941,0.704225352112676,0.711963589076723,0.716743119266055,0.720100187852223,0.721739130434783,0.718849840255591,0.71416561580496,0.713719270420301,0.72007200720072,0.721311475409836,0.727953291115209,0.736428571428571,0.73960714200387,0.743870402802102,0.747544830044677,0.746934373759369,0.747671833435126,0.747164461247637,0.747863247863248,0.754334853990745,0.746924428822496,0.75521990226566,0.766025641025641,0.776385979160706,0.792604501607717,0.808552631578947,0.813059556702525,0.820609945609946,0.81386292834891,0.807453416149068,0.803721669666337,0.804455445544555,0.808170515097691,0.815056312981624,0.819000819000819,0.830515475115192,0.847457627118644,0.848256361922714,0.853797829811536,0.856299659548474,0.85232683982684,0.847497752953261,0.848960973137354,0.850977198697068,0.856751868266043,0.856989823245849,0.860117700316886,0.877706260971328,0.889423076923077,0.896596527784647,0.904959149651763,0.905594405594406,0.901862464183381,0.901741293532338,0.896284666659438,0.905844155844156,0.901745313510019
