"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12"
395094,"Sherman, TX",330,10.697287535017,6.06579398628372,8.0304341534404,11.0569939351403,8.92286910306683,6.80385401534038,6.35811971683493,8.30333886265082,8.29146158084696,7.7656984089605,9.29112178600277,4.2058751491322,8.70534635988558,6.515011978289,5.58214373554255,6.52311545070656,10.646802400794,7.81796252779186,6.25864794623741,5.10537379766229,6.80259730128501,9.01452709964965,8.64321950241275,7.37586407493508,5.68488058712623,3.82607570726318,8.98941968940235,8.12930669673973,9.20862938641223,6.79458715627607,7.31614224133398,6.73646845966729,10.378616934334,11.5477496910118,7.04622382681909,6.36046938119122,7.18409565776987,6.63083183095096,6.69879852290297,7.78469516791767,8.7196170705465,7.15079206465896,7.10230576334655,7.96320280822905,7.66899037014046,7.17274969101178,4.79324342673827,6.47925438034276,4.7333465720084,9.50164522808014,9.20977777128541,9.66439441603798,7.45945446892048,8.34895695709137,7.46128012232091,7.32217716720341,4.65343932213505,6.23729217467191,2.18353801175232,7.65376373853023,5.57130288965591,10.0864405497176,7.9009843152527,7.39209131786702,3.53251382965108,4.1679267197231,6.80022243001322,7.69438560392798,7.51816080754619,2.47240722525835,9.91074312851567,7.54438446590239,5.41338737445655,7.54675801003503,11.2901835703737,8.93642805041979,8.53472328612479,8.00763161576603,9.97305406266628,12.0010034955143,5.79600236896984,7.53831572874763,6.30699480187578,9.37504808146303,3.54958157392922,8.01487746120533,3.05249946676785,5.4763327985797,6.19819320765922,11.2444398525743,10.4288709071706,6.23364305980138,12.0107270648183,11.1392529589856,17.025974481945,19.4201608634179,19.232248252141,17.4703430378812,16.4455852542198,14.2214076130543,15.5198732811416,17.6371047067776,15.7215704245438,17.0011930043075,16.206642137537,18.5494679040702,18.5182880623494,21.4566916484669,21.9584750665255,17.5840250907804,16.5538665207665,15.4296664756797
394333,"Anniston, AL",331,8.46497461873023,7.80938815192471,11.6029487262181,9.49145063226833,9.4142537685571,9.92263337310897,10.6415669479864,9.81518429126038,9.04076229428261,10.2193639625483,8.24475786445454,10.5302841678088,8.18235568326155,10.0339676960919,8.88774293717438,9.11428210537754,10.2790170721494,6.92175369045864,11.195583568485,6.69508160827397,9.26381032409166,9.57897413951154,9.81596091452454,8.86971547472651,10.0748231035787,8.56920980887919,7.05857199407939,11.0691277572725,8.32253594573228,9.66342370510334,7.93670963947648,12.1706285728132,10.378823634468,6.655433415256,9.4111715739312,7.75218933145239,7.75395379597756,9.31060827094506,10.0806850161924,10.098336621153,12.6064864851172,10.2996397187603,10.9648844966464,11.2883580191807,10.6687128546834,11.4208638066804,11.1401979671417,12.3614802626061,12.299917231228,11.6683821614636,9.20123494839687,12.6972250545127,12.767614043505,11.9557882943103,10.5470681863433,11.6475068576849,12.779820243978,12.2746443392376,10.7096873334492,10.9705002520225,11.3316354410323,11.7820703397169,10.1163356400783,9.61224090261205,9.43886347065992,11.7264967330364,10.1198172295608,10.476171939787,8.18719951134408,11.2673665928294,10.3469429396313,11.6667984914102,11.1059091032401,10.1841148141344,11.153741752966,11.5476825919517,9.58194182017586,12.2314149028567,10.5522326684782,11.6460895960045,12.8363810274317,11.2968825314362,11.9115124277548,12.6936058664708,9.79073219448781,9.52791637036842,9.79674323618764,10.2294574398653,9.22713509318997,9.79623668975795,11.2098083195519,7.7894560841163,11.5322905997092,11.9009999028112,14.3072044384411,11.7731077821796,13.3446537631153,11.8732444252365,12.0818561477983,9.06884436017478,11.3844324572777,9.5119075619255,10.9256780354216,10.2617566338329,9.77940546820086,9.63700770440597,9.83522627142216,11.8719860538872,11.4483689333939,13.3120351943429,14.3647016531502,11.8492659619796
395128,"Staunton, VA",332,9.68610933471245,10.011664029809,11.5178815753407,12.6928436976234,10.3022223733098,13.3696217141253,13.0622449327858,11.5644250826644,6.08389503641326,10.2011358273663,9.41117690869311,7.45021434944196,10.1862038705415,9.14294461804325,10.4750585050891,9.30493335856261,8.81610124858014,10.3581473433793,9.06189846821583,9.67174215583512,10.1649499094026,8.40629532446727,9.94302387633804,10.1505227487889,8.65957516813116,9.74262706104256,8.24779566783936,9.56380859498611,8.27977010623019,9.37644723867576,9.73766037186802,8.62133565177008,8.90959585736667,10.4930750322147,10.7560265915273,10.7483919932933,11.0560351494995,10.8859419634315,11.6151830602493,10.6106592848154,11.8464551077323,11.2950291296344,10.6867169452912,8.96032347071402,11.680518186539,12.3457422160348,11.0849692646699,14.2839241179343,11.1222788402106,9.7448282791023,9.84088419316254,11.0142322605611,13.0106142907163,13.2122039263824,14.0959638811339,8.41279810540171,8.92416880568843,7.08341279902307,8.02530378241415,14.4218893698406,15.6390545773925,11.8753458934909,10.2678667242672,11.3914000573906,11.9139831484518,10.0487206897609,10.3974423569512,13.1754854713431,12.6780475614593,13.4097695938179,11.7950400573725,12.1903074025464,11.9545587100532,11.258188306016,11.5684165438577,12.2301781731204,11.0608639538692,10.7603670088197,12.6577738023047,11.2345760698886,15.0487815863227,12.8780603329176,11.4487983876623,12.7417163257265,9.88751973245862,11.2495779454481,12.606993775895,10.1197885627308,9.96151285451806,9.5264769760278,9.11226919677805,11.1361489354961,10.4817648423133,9.98685293371276,11.9587015572857,9.53717087118109,9.08470898462493,13.4297713314115,10.5660525260159,9.34435270532772,11.7844960728501,11.1352481440695,9.15584142209874,10.9618830009055,11.0055612153226,12.6298271689669,13.9429520256438,11.9642808456056,11.2693016287428,11.3587370186731,12.1477684287533,12.8456258435419
394893,"Muncie, IN",333,8.84577613881212,9.78438165646453,8.90025669430443,10.6919791379861,10.1147712720795,10.7802745033809,13.9022012408152,11.4087180240752,11.8554185589959,11.3025496480443,10.291031362699,9.49204719248882,10.4589527580562,10.6474285679577,12.2545918968192,12.4745152131209,9.5538665871037,10.3303454281612,9.06840993996404,12.539923697834,10.2535411995428,10.7194592690356,10.1141827483503,9.12358152651298,11.1994594666642,8.42280633399746,10.554826869911,11.6322463077515,13.6582417550848,12.9608153305283,15.656611868495,10.8005811195084,10.6530101689368,11.8362549578057,14.1975243521614,14.3227329293875,14.3793668394295,13.5661881124003,14.8956531764856,13.8268480355668,14.0325413069227,13.4258022155136,12.376144768408,12.9890331125923,14.6612546981654,14.6527269282587,14.1782501464695,16.7381792105957,14.6526301253413,14.336645682734,13.9309183882214,14.5715046568013,15.663233936794,14.4157430928561,11.8648803341583,13.3488040067143,12.4840357522806,14.0173755093439,12.7724619691296,13.8567197524631,12.7707993225833,10.8487175918995,10.5805288553894,14.8562305697373,10.1603484834738,12.8696932269094,13.9740385210223,14.3928386956088,10.1371403148961,12.382360615122,10.5903858676609,12.4642874235255,13.2021362675737,13.2922683593139,12.9065808132671,10.6044787328916,12.1761944930533,13.4548864767733,11.8195487555958,15.1330876421776,14.0122690576114,14.7534445691195,14.5678650218365,13.4551395152102,13.5535448716402,13.2310681860037,15.3339049687885,15.0463387395936,12.8286305471328,13.9055961046981,12.0463147673724,10.4649677895448,11.7283890643351,14.2321585173887,16.7359712858997,15.8024701234104,14.5865946609331,15.8585562381018,14.6431206244878,11.0297558434569,15.3402721828263,13.3588557469398,12.224556119366,12.6725547080987,19.6932257851823,11.3490022199684,12.2440493845835,14.9079670230249,13.1235324133353,16.8944970414845,12.9919118240276,12.516524621993
394890,"Mount Vernon, WA",334,11.4813394503344,10.3624362845889,12.4037568089523,15.2213190838954,11.8809407607084,13.3179420273477,15.414691459211,15.8615122498138,16.5961435149257,16.220712436732,13.9547562486308,12.3800141291104,12.1417305399627,10.2197403380565,13.6115619972672,13.1488199924849,11.9365637633181,12.1503786572218,10.8651875549295,9.35024156255818,12.0099717194516,10.1549333010896,10.3946679382145,9.79628866933134,7.61236951081622,8.79969837397279,9.059773206348,8.6046017914347,9.57745509199969,9.56622691199625,11.1282525314397,9.69171148386003,10.2033514592231,9.87810486636641,10.7873293191086,11.4004436733744,10.0652281750682,10.8054262551358,10.1191442988317,10.7140290767469,12.9129470536789,13.2628456086149,11.9107819390413,12.9097045634448,10.2812374907174,11.3893713776329,10.063517727266,10.1686726634035,9.75731515039212,12.3786964471905,12.1199187060096,12.8989689741514,8.99333398214561,11.7239411243423,10.1474990880391,10.7607160087469,9.96937016464292,11.1283940174189,13.4119831294938,11.4072966391857,11.2240469917095,10.0291262466175,9.01121065778545,10.9011378096536,9.64578216078326,8.35146767836909,10.4556237686728,9.97754844638227,8.4232270800754,8.48897997256862,10.4237035029941,10.2787582671807,8.65430847146552,7.62524477066192,9.98017633263347,9.16656198436315,8.44109145563606,10.06946940553,8.96257732417001,6.76503108407366,7.42907503329178,9.33827156533908,7.96946238304281,10.6423393595822,10.6389016459379,10.3434400369341,9.39087414424505,9.30277874003013,6.01970043202922,9.23955077098786,9.63341955238929,6.91951317364163,10.5971401235537,11.0307022689638,10.7274572685159,13.3576844576129,12.8608032969939,15.8462837122461,12.8687851186975,10.3985703454342,16.509961979052,8.5504151818988,9.67223908173596,11.2258927239236,11.3424437263422,12.0303970186586,12.7723446307813,13.2637281565527,14.4719325817726,12.0224623504984,9.39194103851583,7.48049801700641
394307,"Albany, OR",335,14.5591012620995,14.2027112705512,15.7889658339214,14.5916391726093,14.6929277672721,16.1637712635736,15.1001207722413,15.9103602563231,17.1977826640445,15.3910382598665,15.08963232656,12.2102362757794,10.8718657858577,11.3826060975048,11.2711690401913,11.3205277827202,11.8045557744225,11.630285994449,13.3098060316896,10.2699619530128,10.5012058523791,10.261578645077,9.55336592379133,11.672954581815,9.10470476165195,9.27076666172171,9.34485546776384,11.2815261417469,11.0944098183749,10.7703148354032,12.2218067294046,10.8924354028243,10.6773573553902,10.5453739340752,10.6611423677022,14.0426148951659,11.0434978770673,12.096547932942,10.3327602082041,13.8502282654652,12.5392454179696,12.1574372519373,11.1051820898785,10.7017999513193,11.8926002517597,11.3676605015095,10.2646554147121,10.8324279397893,12.4215561797692,10.7286773055007,11.378810287292,9.65414118102859,8.34659625547186,10.0894197893453,9.20641334134039,9.64215854789633,9.57759519802574,10.1042080693097,12.4518750542195,11.1570042591558,10.3142526938867,8.65388708971603,8.52117200048779,7.26645105014779,9.97749394736065,9.74482463932472,9.70083167271524,7.77944105254186,8.68574309962499,9.35985671109698,10.173502099354,8.60147003575285,8.47433866191763,7.175864291669,9.91990617770298,9.79308520643549,8.65881262867933,7.94549803999812,6.96384851804449,7.49586519918019,7.7633112337969,9.56738876237903,7.27658372496802,10.5247334573215,10.7725387412781,11.2356376486496,10.3115050936921,10.3874215061456,9.09059949133436,7.35322358945596,8.19401675162485,9.01797652836547,8.91635106608202,9.46139001866043,10.2699859051172,13.6466387923413,11.1291212544716,12.1888061068921,10.2892820848147,9.92152086017297,10.8468777281368,10.7122964589705,9.47460581833188,10.0702765820921,8.92963283490111,10.3375045581035,9.36752814782072,10.7682833709089,10.5624088968931,11.6950833701751,10.8493540304637,9.49560214831737
395213,"Watertown, NY",336,7.81400074375937,6.34928971577706,12.2350466541653,11.2902107963149,8.9754822032643,8.89719941649911,9.66663456869643,7.21828062488618,8.66955681007526,11.1150105338202,8.96743571702935,8.93593100658767,7.37135205755097,8.58509228372008,9.73541175091595,10.610620079677,7.45127888643039,10.057994226379,9.08170522947015,10.0819941872366,9.83935406708182,8.56633161317304,8.56513580221138,7.50362639509231,7.84530061272158,10.6255437029295,10.0153998550483,10.7022197859573,12.4500814552354,10.7225632418629,12.118836514739,11.0194840500193,10.986564515014,10.141027142957,11.4110650190037,11.3732981127245,12.1989015572316,13.7351721093899,11.0144584188712,9.54021079631494,10.8570153043096,8.87154084653675,10.8027963504823,10.0573725131951,11.3270603494806,11.0626807448095,13.7204206568017,13.7858689210417,13.0866251993091,12.2516069119862,9.94402765589243,12.5029731524422,11.3208711056583,11.7685918401303,12.266165203178,15.6241514133073,15.128144518663,15.5479377462631,14.8120014738532,15.9290528933266,13.4102763892961,13.1166231445035,13.9428498772357,14.0066511201593,14.7708872555291,15.0815376008373,14.1384163127529,13.9178997070556,13.1059043608296,12.644910441397,11.1888743022062,14.6041366747933,13.3203449214087,11.0077816855439,13.5125216768719,11.4708308454818,13.7327655277804,13.4685921549452,13.738200447045,14.4143258853,11.7054132103837,14.5381954395561,13.7356861842046,15.0568446205633,15.6208616410828,14.653548659559,13.2380322530413,12.9971556989873,15.1211027727705,15.5276454835649,13.2654199541406,13.3836865641468,15.7189385877179,13.0978765252098,13.9174211381218,16.88230983388,15.4253625961927,16.3943913078823,14.3957961610687,13.552247540059,14.3347975880707,12.855539509293,14.383186603979,13.7977490375662,13.5884859201808,12.9079238601884,15.5750424095257,14.166542948609,14.2035278322442,13.9393661844009,12.9867473344374,14.8564783437964
395225,"Williamsport, PA",337,10.949894966439,7.84520572268166,8.90027691616476,14.1411036815412,12.062434051417,8.66539282901835,11.6924483477775,12.8039409752647,12.4042966932586,8.52572735081005,5.7253195824272,7.14828299386797,9.95097524922697,9.39435102182696,11.2191174958749,12.5073105648991,9.93997919854987,14.6939560830358,10.8837662890954,11.8684991282646,11.2493057613692,10.0597803962585,13.1094443275246,10.1072972941744,14.6656797646179,11.2703469656195,10.4262081654162,13.2596264126153,14.8023932073053,13.2669999545871,11.9900673953965,12.918959567311,9.94168824445356,15.0103995369815,18.0608835458574,12.7550245669017,12.6053186192885,19.4092153845174,15.2843348871793,13.29555069303,15.542802668645,12.7555820506191,13.3234007287299,11.8802510452961,11.3656089804762,13.6342527479906,16.6293270381588,15.3785063482782,16.8156999637577,15.8932693464714,11.1291624733862,12.942086621322,14.4301349434808,14.2178881468546,12.8027963331255,16.2518845969131,17.081371254378,16.3811177390335,15.3206897295215,19.6443303830368,16.3974634961022,14.7695795184427,16.0282373262036,17.2469798413095,19.441087846,17.302317155372,18.2666736720028,16.1949198003071,16.8333634482307,13.3224753182897,13.9520193119911,15.7485310604082,9.63969346648419,7.3278679150754,16.1128020404639,17.9425729080366,14.3876119101711,16.0626768134694,16.4147557256643,13.7245531225626,17.3698498625797,18.1885816064713,17.067725302644,17.2586216892038,18.7755935078827,19.585401801113,19.6155037183481,15.5609590063525,14.3588473481116,16.1846183495925,19.2844396897688,19.5112580484354,18.4342572465767,19.9746813660419,19.5433242378703,23.1353926650612,20.4362620939352,20.5864337928571,19.843158416591,14.3427412227852,16.7150469492274,17.2063938939811,18.4348442590216,15.4580001245518,20.7710923859596,20.5531354545057,21.0766523980317,21.8479613698757,16.5444008747393,21.4989891538624,19.8215340119057,18.3297994607145
394474,"Cleveland, TN",338,12.7610142842039,11.869505280979,10.906025259425,11.5343040486463,11.8596554538257,11.3471302920985,11.2833191091177,11.2458942225704,9.70772691670587,12.9123988424599,13.3685312879094,11.7389629269757,8.84006464984405,8.48337021906432,9.21544553652303,9.4208240372949,9.91260905174652,11.5052921848382,9.05809661587488,10.0593743597414,10.6175476752098,8.53707171575149,9.66948961981677,10.346203614529,8.70273673289528,9.62738864505723,9.88566789818427,11.2257467639504,9.50093432685329,10.5048639313402,11.9239628251373,11.4117344798741,10.3733238739769,11.8152136273417,12.3446495744406,10.8800565078412,9.83325300130012,9.79192655037276,9.08379251153494,10.7083564064487,9.96536079457415,10.823869259937,11.0334188361876,11.4245123996287,13.0100566181852,13.0388631662086,14.1782176731031,12.1635525259064,10.9343348782606,13.4242055663432,12.7139689769069,13.5147882556054,11.4164237405966,9.86724511862196,11.440517985974,6.33902940716901,9.30992282248304,12.4628379936548,11.9809780284666,11.1281402878413,13.3120805420534,9.45165146180801,11.4388198514393,11.5637832857325,8.92892035832115,12.4081829854272,14.4848011613294,12.9227234908631,13.319413959436,9.18302675026123,9.96785527849567,14.1088843120543,11.7742310056814,10.2429838650169,12.7055574660017,12.334802307088,12.6732381167234,12.4877436054867,11.0396167350999,12.4118243083018,11.6668103355412,11.7686917088208,11.5246480258766,12.251689292258,12.6076878563319,11.8327454683273,12.7003466125383,10.4471256984867,13.4783910957894,14.7900134605639,13.3558205610366,14.0192147189333,13.4642457155562,14.2089544904095,9.57487329865381,14.3160066917918,13.6638741736536,16.3679119846259,14.5200183854454,12.9031146860395,13.5323302916051,9.9220408492478,11.026197818901,13.0893901575298,12.3081307212256,10.2861649511816,13.0830142781869,13.5830512718975,13.1780013610202,14.5118722714433,12.4301834839581,12.1289933246267
395089,"Sheboygan, WI",339,12.8606740171655,10.2273895571425,11.1979115707656,11.5455601038339,11.2439321110047,11.0527510833019,12.5713111029547,13.6295820815942,14.3092530218719,12.7977169866146,10.7660094505325,12.4272659255764,10.7897676852576,10.8405730851242,10.5491362413763,10.6997739129995,10.9378275169361,10.8323402957242,13.6692129236233,12.1102474423071,11.095416006881,11.9239854714184,12.2805161573845,10.8651300539003,10.7286736782686,9.47036880012173,10.3977239505013,9.42337151547991,13.4358268783903,12.2409973489845,10.6682436182922,13.8374738579668,10.2932307299875,11.463926886491,12.1980144013838,12.1067677103413,9.82198929762969,12.0503858379701,10.9703750733005,11.7641412198024,13.0284839064064,10.7591823334681,12.475087724756,12.4222329514359,15.6953020224698,14.9895048462098,15.089000953557,13.9637995673732,13.272157270754,13.2781766079295,11.3158465952427,12.7856861885518,11.9569175822015,10.9993648721976,12.206554511805,9.3109663086415,12.6633838743342,13.455901397558,13.2409009947323,11.3193757181301,10.9957679734885,12.3093311104497,9.37046180625597,11.6616025610742,12.68470325341,12.7740174755795,12.3380848881334,10.5634707985561,9.50457494133174,9.69796908139271,9.60166227740603,11.8195770375465,10.7218869264928,9.19740797802796,12.7444180238141,14.2085092547862,12.5330268900206,11.708818757695,9.06824361829216,10.1127893052205,9.3148162464184,9.78085204202241,8.61362365512616,10.8384971967878,8.37511875610001,10.9540983566889,11.5039917833878,8.63252886262929,7.95991850556254,9.33113619365962,9.27992245040895,7.79991237806333,6.36759564156174,9.04095541781532,8.74408247215214,13.8723104617996,12.0761357208162,13.2365583025076,12.7997890094176,11.791988423805,10.1507787206163,11.4807572069504,9.33747438752293,7.27786751295278,11.2644025500558,9.75093716344962,11.7008625527916,12.2294537986927,14.2300675102703,12.1417998023337,12.6903054697015,11.1249342754987
