RegionID,RegionName,SizeRank,ZHVI_All_96,ZHVI_All_97,ZHVI_All_98,ZHVI_All_99,ZHVI_All_00,ZHVI_All_01,ZHVI_All_02,ZHVI_All_03,ZHVI_All_04,ZHVI_All_05,ZHVI_All_06,ZHVI_All_07,ZHVI_All_08,ZHVI_All_09,ZHVI_All_10,ZHVI_All_11,ZHVI_All_12,ZHVI_All_13,ZHVI_All_14,ZHVI_All_15,ZHVI_All_16,ZHVI_All_17,ZHVI_All_18,ZHVI_All_19,BS_IndexG_10,BS_IndexG_11,BS_IndexG_12,BS_IndexG_13,BS_IndexG_14,BS_IndexG_15,BS_IndexG_16,BS_IndexG_17,BS_IndexG_18,BS_IndexG_19,BS_IndexT_10,BS_IndexT_11,BS_IndexT_12,BS_IndexT_13,BS_IndexT_14,BS_IndexT_15,BS_IndexT_16,BS_IndexT_17,BS_IndexT_18,BS_IndexT_19,DaysZill_10,DaysZill_11,DaysZill_12,DaysZill_13,DaysZill_14,DaysZill_15,DaysZill_16,DaysZill_17,DaysZill_18,DaysZill_19,PriceCut_10,PriceCut_11,PriceCut_12,PriceCut_13,PriceCut_14,PriceCut_15,PriceCut_16,PriceCut_17,PriceCut_18,PriceCut_19,ZHVI_sfr_96,ZHVI_sfr_97,ZHVI_sfr_98,ZHVI_sfr_99,ZHVI_sfr_00,ZHVI_sfr_01,ZHVI_sfr_02,ZHVI_sfr_03,ZHVI_sfr_04,ZHVI_sfr_05,ZHVI_sfr_06,ZHVI_sfr_07,ZHVI_sfr_08,ZHVI_sfr_09,ZHVI_sfr_10,ZHVI_sfr_11,ZHVI_sfr_12,ZHVI_sfr_13,ZHVI_sfr_14,ZHVI_sfr_15,ZHVI_sfr_16,ZHVI_sfr_17,ZHVI_sfr_18,ZHVI_sfr_19,mListing_13,mListing_14,mListing_15,mListing_16,mListing_17,mListing_18,mListing_19,SaleCut_13,SaleCut_14,SaleCut_15,SaleCut_16,SaleCut_17,SaleCut_18,SaleCut_19,SalePrice_13,SalePrice_14,SalePrice_15,SalePrice_16,SalePrice_17,SalePrice_18,SalePrice_19,State
394820,"Manchester, NH",131.0,115076.33333333333,119984.66666666667,128613.08333333333,142248.08333333334,159077.66666666666,185552.16666666666,211596.66666666666,242247.5,266745.6666666667,289382.1666666667,294475.9166666667,281435.8333333333,261511.83333333334,243723.16666666666,237164.16666666666,223908.41666666666,216125.08333333334,225785.33333333334,234174.83333333334,245639.41666666666,254444.25,270932.5833333333,288414.5833333333,300009.5,5.78,5.570833333333333,5.099166666666667,7.962500000000001,7.795000000000001,7.776666666666667,7.310833333333335,8.39,8.32333333333333,9.332500000000001,2.045,1.2341666666666666,1.1058333333333332,4.485,3.9099999999999997,4.9775,4.969166666666667,7.325833333333333,8.416666666666666,9.485,111.83333333333333,117.29166666666667,114.79166666666667,95.41666666666667,96.79166666666667,90.16666666666667,89.83333333333333,79.20833333333333,68.41666666666667,64.0,14.2044539183101,14.97109227021229,14.605880126787616,13.716893734884657,14.797859437298131,13.890478094633176,12.257194292472683,11.831079904941667,11.614151876317417,11.082660358361501,122284.88888888889,127182.75,136062.41666666666,150282.66666666666,167733.16666666666,195526.58333333334,222809.0,254446.58333333334,279406.9166666667,302941.6666666667,307991.8333333333,293713.6666666667,273271.0833333333,255182.41666666666,248262.83333333334,235021.83333333334,226818.33333333334,237146.75,246246.08333333334,257972.33333333334,267420.9166666667,284659.0,302804.5833333333,314649.75,2614.5,2473.9166666666665,2542.25,1986.25,1598.3333333333333,1604.8333333333333,1602.5,2614.5,2473.9166666666665,2542.25,1986.25,1598.3333333333333,1604.8333333333333,1602.5,2614.5,2473.9166666666665,2542.25,1986.25,1598.3333333333333,1604.8333333333333,1602.5,NH
395048,"Salem, OR",132.0,115025.55555555556,121551.33333333333,128632.41666666667,132720.33333333334,136352.66666666666,142244.5,146846.08333333334,153461.08333333334,160724.08333333334,172364.58333333334,201806.41666666666,221113.41666666666,215288.91666666666,197138.33333333334,186801.83333333334,170027.41666666666,162455.25,170346.66666666666,184750.41666666666,199422.75,220339.41666666666,246766.91666666666,275981.5833333333,294692.0833333333,0.87,1.8041666666666665,4.71,5.291666666666668,7.795833333333333,8.305833333333334,8.8025,9.175833333333333,9.705833333333333,8.878333333333334,0.545,0.7041666666666666,2.151666666666667,2.765833333333333,4.0675,5.106666666666667,6.25,7.704166666666667,9.44,7.969166666666666,144.375,139.91666666666666,125.375,116.70833333333333,103.5,91.33333333333333,85.16666666666667,70.54166666666667,59.0,66.63636363636364,16.0795934729436,15.364615508258352,13.028122725208952,10.87268207666724,12.391924312401416,11.128177113150976,9.205565956810291,8.793456671892622,10.249548626658274,12.032883855525876,115295.0,121834.25,128948.5,133057.5,136698.16666666666,142572.66666666666,147200.0,153831.75,161123.0,172829.16666666666,202369.08333333334,221733.83333333334,215891.0,197685.41666666666,187308.58333333334,170489.33333333334,162933.75,170908.08333333334,185414.66666666666,200166.75,221161.08333333334,247592.41666666666,276811.8333333333,295565.9166666667,2418.5,2349.9166666666665,2111.5833333333335,1977.6666666666667,1709.6666666666667,1719.6666666666667,1902.4166666666667,2418.5,2349.9166666666665,2111.5833333333335,1977.6666666666667,1709.6666666666667,1719.6666666666667,1902.4166666666667,2418.5,2349.9166666666665,2111.5833333333335,1977.6666666666667,1709.6666666666667,1719.6666666666667,1902.4166666666667,OR
394327,"Anchorage, AK",133.0,127320.22222222222,130582.16666666667,137093.08333333334,148451.83333333334,151294.33333333334,168804.41666666666,182424.08333333334,191800.25,206134.33333333334,226150.33333333334,245816.66666666666,259875.41666666666,264703.0,264721.3333333333,264736.5833333333,260099.5,264558.0833333333,272191.5,281938.3333333333,291449.6666666667,295984.8333333333,294874.25,296079.5,311221.0,5.165,6.0249999999999995,7.129166666666666,7.5058333333333325,8.403333333333334,8.102500000000001,5.6675,3.3508333333333327,2.0416666666666665,3.31,0.9099999999999999,0.6433333333333332,2.485,5.833333333333333,7.992500000000001,9.226666666666667,4.788333333333333,3.060833333333333,4.424166666666667,7.644166666666667,112.70833333333333,115.33333333333333,105.66666666666667,95.75,84.70833333333333,81.54166666666667,95.83333333333333,97.5,97.41666666666667,92.22727272727273,16.105930903537796,15.388411961854983,14.998352481339007,15.424269610096125,17.005050549370672,17.580221967847592,16.27996057779715,15.297765548249084,15.946191203852623,15.388518666331434,136772.0,139686.08333333334,144132.0,154832.16666666666,159022.41666666666,178992.41666666666,193326.0,203354.91666666666,218359.33333333334,239576.83333333334,259804.0,273990.3333333333,279399.8333333333,279156.9166666667,279351.0,275078.9166666667,280269.5,289122.75,299791.0833333333,310442.9166666667,315330.3333333333,314486.3333333333,316098.4166666667,332985.0,3002.0,2257.1666666666665,2300.4166666666665,2578.6666666666665,2398.5833333333335,2486.4166666666665,2273.6666666666665,3002.0,2257.1666666666665,2300.4166666666665,2578.6666666666665,2398.5833333333335,2486.4166666666665,2273.6666666666665,3002.0,2257.1666666666665,2300.4166666666665,2578.6666666666665,2398.5833333333335,2486.4166666666665,2273.6666666666665,AK
394520,"Davenport, IL",134.0,,,,,94505.83333333333,95832.5,98064.25,99689.25,103633.0,109826.75,113596.58333333333,115974.5,114596.33333333333,111749.25,112695.16666666667,109269.66666666667,108066.66666666667,110409.16666666667,114023.66666666667,115735.66666666667,118299.83333333333,121830.83333333333,126186.25,129309.75,7.295,6.844166666666666,6.514166666666667,6.1816666666666675,7.320833333333333,5.820833333333334,6.765833333333333,6.029166666666668,6.1225,5.206666666666667,4.82,2.9625000000000004,1.5608333333333333,2.4541666666666666,4.3933333333333335,3.3250000000000006,5.780833333333333,7.0683333333333325,9.356666666666667,8.545,85.0,106.125,111.875,107.54166666666667,103.20833333333333,106.41666666666667,98.08333333333333,94.0,83.25,83.95454545454545,10.645046901450364,12.53631522041605,11.463432649362987,11.879146019116066,12.888030458951468,13.59758309925936,13.496544534319966,13.570822824851774,12.92757636309864,14.015380510911468,,,,,94922.16666666667,96099.41666666667,98548.25,100190.33333333333,104256.58333333333,110650.58333333333,114525.83333333333,116940.5,115568.41666666667,112649.16666666667,113628.41666666667,110136.08333333333,108918.0,111309.41666666667,114940.33333333333,116690.58333333333,119305.25,122867.58333333333,127264.91666666667,130370.83333333333,1427.3333333333333,1438.1666666666667,1522.0833333333333,1482.0833333333333,1439.4166666666667,1437.8333333333333,1483.5833333333333,1427.3333333333333,1438.1666666666667,1522.0833333333333,1482.0833333333333,1439.4166666666667,1437.8333333333333,1483.5833333333333,1427.3333333333333,1438.1666666666667,1522.0833333333333,1482.0833333333333,1439.4166666666667,1437.8333333333333,1483.5833333333333,IL
394972,"Peoria, IL",135.0,,,84046.22222222222,87705.83333333333,92801.83333333333,97054.5,101786.66666666667,104276.0,109070.5,113965.25,118980.0,122118.16666666667,121704.83333333333,119510.5,117682.33333333333,113912.25,111855.91666666667,111749.41666666667,113804.5,114674.83333333333,114560.58333333333,113892.25,113788.58333333333,113018.08333333333,3.89,5.5,5.056666666666667,4.8325000000000005,4.255,3.9,2.5,1.4799999999999998,1.0199999999999998,1.5841666666666667,1.68,3.461666666666666,2.9458333333333333,6.4025,5.2875000000000005,6.121666666666666,3.0075000000000003,2.999166666666667,6.5008333333333335,9.243333333333332,118.875,114.95833333333333,118.125,112.20833333333333,109.33333333333333,110.54166666666667,112.0,112.66666666666667,106.75,99.5909090909091,15.562548302717126,16.645390566235417,15.337508639199584,17.244212913655836,19.145332539839526,20.254644726162574,21.07761411430329,21.88273088084033,21.308604843249018,20.377661045635673,,,83648.88888888889,87318.83333333333,92403.91666666667,96622.66666666667,101354.08333333333,103868.66666666667,108720.91666666667,113638.83333333333,118694.41666666667,121806.58333333333,121400.0,119201.58333333333,117399.83333333333,113635.91666666667,111601.58333333333,111526.33333333333,113592.75,114475.0,114395.0,113762.91666666667,113732.75,113032.33333333333,2838.4166666666665,2812.5833333333335,2879.1666666666665,3186.1666666666665,3240.5,3036.6666666666665,2723.9166666666665,2838.4166666666665,2812.5833333333335,2879.1666666666665,3186.1666666666665,3240.5,3036.6666666666665,2723.9166666666665,2838.4166666666665,2812.5833333333335,2879.1666666666665,3186.1666666666665,3240.5,3036.6666666666665,2723.9166666666665,IL
394898,"Myrtle Beach, SC",136.0,,126438.0,128141.66666666667,135429.08333333334,140080.66666666666,143677.83333333334,145913.58333333334,151429.91666666666,163571.33333333334,193318.25,233186.83333333334,240520.16666666666,225004.5,193144.91666666666,177600.75,162803.16666666666,159703.66666666666,161390.33333333334,169870.33333333334,174158.0,179976.16666666666,185705.83333333334,196592.41666666666,204360.0,3.8600000000000003,3.2533333333333325,3.0700000000000003,3.979166666666666,3.4883333333333337,4.640833333333334,2.936666666666666,2.7308333333333334,3.3175000000000003,2.408333333333333,3.0949999999999998,1.09,1.3341666666666667,4.303333333333334,3.734166666666667,6.3183333333333325,4.650833333333334,6.666666666666667,9.304166666666669,8.3325,180.66666666666666,151.375,150.45833333333334,147.54166666666666,140.16666666666666,123.20833333333333,131.33333333333334,120.875,100.70833333333333,99.45454545454545,11.58831409722205,11.0008944184372,10.506747312090626,10.134380805449423,11.09949883098828,10.735292871786664,10.768850084058213,11.092131218004978,11.211447781659318,12.777160585343006,,123906.0,138004.16666666666,151898.5,157909.83333333334,162088.41666666666,165250.58333333334,171938.58333333334,186399.66666666666,218427.66666666666,260002.66666666666,270865.6666666667,257497.5,224455.25,208906.83333333334,192435.08333333334,179214.75,180085.58333333334,189694.41666666666,194614.08333333334,201098.16666666666,207535.5,219347.25,227166.33333333334,12897.0,12861.416666666666,10917.166666666666,10777.583333333334,9261.666666666666,8312.5,8852.166666666666,12897.0,12861.416666666666,10917.166666666666,10777.583333333334,9261.666666666666,8312.5,8852.166666666666,12897.0,12861.416666666666,10917.166666666666,10777.583333333334,9261.666666666666,8312.5,8852.166666666666,SC
394875,"Montgomery, AL",137.0,95205.22222222222,96637.33333333333,99298.16666666667,100248.66666666667,102315.91666666667,103764.75,104363.33333333333,106019.66666666667,108492.66666666667,115119.16666666667,124067.83333333333,130039.58333333333,131000.16666666667,126205.0,120383.58333333333,115940.83333333333,112465.5,114614.0,114454.33333333333,115932.16666666667,115607.91666666667,118481.58333333333,120206.66666666667,123638.16666666667,4.865,1.5208333333333333,4.085,2.9599999999999995,2.7000000000000006,2.846666666666667,2.825833333333333,2.625,2.799166666666667,4.053333333333334,5.775,0.7799999999999999,3.188333333333333,3.3633333333333333,3.0083333333333333,4.4624999999999995,5.4775,7.098333333333334,8.5225,9.386666666666668,123.20833333333333,152.29166666666666,127.875,137.29166666666666,131.91666666666666,123.70833333333333,119.66666666666667,114.04166666666667,99.45833333333333,88.27272727272727,11.727707286827886,11.471906994167783,11.041763587328257,11.619578088189833,11.903775541237318,12.9712859622349,12.370444241080301,12.61100906368974,13.053651173741352,13.05588549592054,95457.0,96889.25,99554.66666666667,100505.0,102571.83333333333,104019.75,104623.16666666667,106285.08333333333,108759.25,115399.41666666667,124372.16666666667,130356.75,131326.0,126519.66666666667,120665.08333333333,116214.83333333333,112731.58333333333,114886.5,114729.5,116227.58333333333,115910.5,118796.75,120525.25,123962.66666666667,2447.4166666666665,2574.8333333333335,3167.9166666666665,3071.4166666666665,2722.1666666666665,2723.25,2115.3333333333335,2447.4166666666665,2574.8333333333335,3167.9166666666665,3071.4166666666665,2722.1666666666665,2723.25,2115.3333333333335,2447.4166666666665,2574.8333333333335,3167.9166666666665,3071.4166666666665,2722.1666666666665,2723.25,2115.3333333333335,AL
395051,"Salisbury, MD",138.0,113567.55555555556,114462.16666666667,117909.41666666667,124501.0,135348.83333333334,151183.16666666666,170233.0,197234.16666666666,229558.5,270682.3333333333,304316.4166666667,299921.25,278322.25,253578.16666666666,237713.91666666666,220876.16666666666,212300.91666666666,218761.33333333334,220525.25,224341.16666666666,226217.91666666666,231740.41666666666,242261.41666666666,247812.66666666666,1.11,0.7733333333333334,1.4649999999999999,1.1199999999999999,1.3833333333333335,1.2341666666666669,1.58,1.3350000000000002,1.0958333333333332,1.1941666666666666,3.045,1.0066666666666666,2.485,2.750833333333334,4.0841666666666665,4.376666666666666,6.083333333333333,7.19,8.628333333333332,9.137500000000001,156.33333333333334,186.375,176.70833333333334,165.08333333333334,156.54166666666666,157.75,141.70833333333334,135.75,120.5,113.81818181818181,10.91238056586769,10.995403491101333,9.772891100343214,9.593531140159191,11.308752175731955,11.156861809125614,11.262172521996284,11.864921338849499,12.763754131401248,12.618741073693357,112278.66666666667,113768.25,117526.66666666667,125361.5,135765.16666666666,148564.91666666666,162369.25,182825.91666666666,212102.41666666666,251545.0,285358.5833333333,285198.75,267885.5833333333,245843.25,231240.5,214269.91666666666,204487.83333333334,213177.33333333334,215027.25,220048.83333333334,222137.5,229120.58333333334,240735.0,245747.83333333334,7699.25,7230.75,6325.75,6797.333333333333,5777.916666666667,5112.166666666667,4770.916666666667,7699.25,7230.75,6325.75,6797.333333333333,5777.916666666667,5112.166666666667,4770.916666666667,7699.25,7230.75,6325.75,6797.333333333333,5777.916666666667,5112.166666666667,4770.916666666667,MD
394658,"Gulfport, MS",139.0,,,,,,,,,,,130447.33333333333,134957.75,136404.58333333334,131710.25,123446.91666666667,120006.25,113661.33333333333,111892.33333333333,112147.33333333333,115267.0,119207.25,124667.16666666667,130293.41666666667,135130.58333333334,1.77,3.1925000000000003,5.3999999999999995,4.697500000000001,4.901666666666666,3.986666666666667,4.888333333333334,3.5549999999999993,4.451666666666667,3.8491666666666666,0.635,0.7508333333333334,3.1816666666666666,3.5525,4.234166666666667,3.6750000000000007,6.234166666666666,6.681666666666666,9.2425,8.591666666666667,144.95833333333334,129.875,113.16666666666667,128.91666666666666,127.66666666666667,123.25,110.75,108.75,87.91666666666667,91.27272727272727,11.620058148053124,9.955288002894212,10.434876279022868,11.399093102161599,12.09745792539704,11.56429323752621,12.362127183783867,12.839868090048975,13.19201315117675,13.464545426964584,,,,,,,,,,,130435.33333333333,134978.33333333334,136400.41666666666,131716.16666666666,123478.83333333333,120131.25,113764.83333333333,112022.41666666667,112235.5,115286.41666666667,119283.91666666667,124772.16666666667,130392.5,135246.58333333334,3440.8333333333335,3582.0,3432.0833333333335,4045.0833333333335,3731.4166666666665,3298.6666666666665,3369.4166666666665,3440.8333333333335,3582.0,3432.0833333333335,4045.0833333333335,3731.4166666666665,3298.6666666666665,3369.4166666666665,3440.8333333333335,3582.0,3432.0833333333335,4045.0833333333335,3731.4166666666665,3298.6666666666665,3369.4166666666665,MS
395146,"Tallahassee, FL",140.0,91299.55555555556,94357.08333333333,98074.83333333333,100065.33333333333,104472.25,109759.58333333333,117295.33333333333,129091.66666666667,146061.16666666666,169636.66666666666,191956.66666666666,193050.91666666666,175484.16666666666,156912.41666666666,148443.0,135321.58333333334,130389.75,135837.5,141845.91666666666,146673.66666666666,153982.66666666666,164017.83333333334,174033.0,180497.41666666666,1.3050000000000002,4.386666666666667,3.2225,5.702500000000001,5.175833333333334,7.038333333333334,5.206666666666667,6.554166666666667,6.802499999999999,6.485833333333332,0.22499999999999998,1.6133333333333333,1.2275,3.8033333333333332,3.529166666666667,6.039166666666667,4.9775,7.204166666666666,9.100000000000001,8.718333333333332,152.125,137.04166666666666,137.875,125.33333333333333,117.16666666666667,98.29166666666667,104.58333333333333,87.5,78.70833333333333,77.0,11.976691714471551,12.325855962991652,11.47121772498644,12.012227723537626,13.890714727993092,13.142168604165052,12.195116878920723,11.81255276232585,12.873102828173593,12.6931575882189,93204.11111111111,96357.75,100151.0,102185.41666666667,106718.66666666667,112049.0,119740.0,131740.25,149002.0,173003.16666666666,195665.16666666666,196793.66666666666,178849.0,160016.41666666666,151696.58333333334,138471.33333333334,133560.41666666666,139428.83333333334,145553.66666666666,150573.16666666666,158175.16666666666,168520.41666666666,178784.0,185423.16666666666,3140.25,3328.4166666666665,2637.8333333333335,2219.0833333333335,1786.8333333333333,1717.0833333333333,1555.9166666666667,3140.25,3328.4166666666665,2637.8333333333335,2219.0833333333335,1786.8333333333333,1717.0833333333333,1555.9166666666667,3140.25,3328.4166666666665,2637.8333333333335,2219.0833333333335,1786.8333333333333,1717.0833333333333,1555.9166666666667,FL
395164,"Trenton, NJ",141.0,138477.0,139336.33333333334,141777.66666666666,147374.66666666666,158339.25,175669.41666666666,197881.33333333334,226001.16666666666,255497.25,291451.1666666667,318106.8333333333,313110.6666666667,289935.75,264995.5833333333,259395.58333333334,236296.66666666666,220736.08333333334,225229.08333333334,230156.08333333334,232724.33333333334,233398.25,235343.5,244983.91666666666,251382.91666666666,0.48,0.9566666666666667,0.8308333333333334,1.9799999999999998,2.9166666666666665,1.4508333333333334,1.5316666666666665,1.1633333333333336,1.3591666666666669,1.1658333333333333,1.135,1.2799999999999998,1.3025,4.456666666666666,6.355833333333333,3.7116666666666673,5.0375000000000005,6.166666666666667,9.16,8.590000000000002,146.0,155.04166666666666,158.66666666666666,133.16666666666666,124.5,129.16666666666666,125.29166666666667,120.79166666666667,108.375,110.77272727272727,15.221568456880824,15.4048850411564,13.355714678253284,12.364209628223476,14.603214395053485,15.442080025453206,15.482081720330564,14.193337680533759,14.199133880935625,14.764687854897359,143806.66666666666,144681.66666666666,147203.58333333334,152821.41666666666,164010.25,181682.58333333334,204477.0,233549.25,264063.6666666667,300874.25,328473.4166666667,323169.8333333333,299446.0,273472.1666666667,267685.0833333333,243836.91666666666,227458.25,231967.83333333334,237227.58333333334,240016.75,240954.83333333334,242948.08333333334,253043.75,259852.66666666666,2300.4166666666665,2350.5,2395.3333333333335,2246.3333333333335,1961.6666666666667,1954.8333333333333,1789.6666666666667,2300.4166666666665,2350.5,2395.3333333333335,2246.3333333333335,1961.6666666666667,1954.8333333333333,1789.6666666666667,2300.4166666666665,2350.5,2395.3333333333335,2246.3333333333335,1961.6666666666667,1954.8333333333333,1789.6666666666667,NJ
394589,"Fayetteville, NC",142.0,96817.66666666667,98275.16666666667,99615.0,100499.5,101419.41666666667,102127.58333333333,102735.75,104475.25,107797.41666666667,112178.33333333333,118529.16666666667,125418.08333333333,129101.33333333333,128389.58333333333,129391.25,128264.0,123341.16666666667,120094.91666666667,120535.0,118359.58333333333,118086.25,121372.0,124002.33333333333,129428.91666666667,6.7,6.223333333333334,3.891666666666666,2.9275,4.785833333333334,4.3375,3.5383333333333336,2.796666666666667,2.533333333333333,5.891666666666666,7.225,4.575,1.2333333333333334,1.4333333333333333,4.424166666666667,5.036666666666666,4.759166666666666,5.7725,8.311666666666667,9.5,115.08333333333333,116.58333333333333,133.04166666666666,132.04166666666666,118.20833333333333,123.08333333333333,120.20833333333333,120.0,109.125,85.63636363636364,9.069336634393027,10.652956581178147,11.311366630141025,12.564230403013818,13.7459901388072,13.66081147404046,12.460675172547491,12.009993115926994,11.442482698960125,9.461171287795782,97382.77777777778,98862.0,100220.75,101064.58333333333,101994.91666666667,102756.66666666667,103423.66666666667,105237.5,108640.58333333333,113078.33333333333,119568.08333333333,126604.83333333333,130343.0,129659.0,130736.5,129664.0,124729.5,121586.0,122126.25,120065.25,119901.66666666667,123344.66666666667,126047.5,131560.16666666666,3900.25,3850.8333333333335,3958.9166666666665,3404.8333333333335,2987.75,2572.0833333333335,2117.6666666666665,3900.25,3850.8333333333335,3958.9166666666665,3404.8333333333335,2987.75,2572.0833333333335,2117.6666666666665,3900.25,3850.8333333333335,3958.9166666666665,3404.8333333333335,2987.75,2572.0833333333335,2117.6666666666665,NC
394679,"Hickory, NC",143.0,82025.22222222222,86374.33333333333,91890.58333333333,94021.58333333333,97991.25,103314.33333333333,105511.66666666667,106911.25,108738.08333333333,114025.75,119985.91666666667,125353.33333333333,126510.0,121762.08333333333,118084.66666666667,113511.75,111068.16666666667,111376.58333333333,113136.0,115640.58333333333,120859.58333333333,127166.08333333333,136209.33333333334,145308.91666666666,4.295,2.8200000000000003,3.3141666666666665,3.2616666666666667,2.353333333333333,2.611666666666667,6.720833333333334,5.132499999999999,7.572500000000001,7.090833333333332,4.455,1.1741666666666666,2.6058333333333334,3.4391666666666665,3.143333333333333,3.7125,6.855833333333334,6.72,9.19,8.666666666666666,118.0,144.91666666666666,142.95833333333334,144.95833333333334,135.54166666666666,132.625,109.0,98.70833333333333,76.16666666666667,72.4090909090909,9.175978198709235,9.893798517406308,9.410069542166106,11.026731273760555,12.402005146125658,11.14455052308176,10.437672753911972,10.73494021402749,10.707347833458568,12.139213346836414,81864.44444444444,86291.41666666667,91913.91666666667,94016.75,97995.08333333333,103415.41666666667,105591.08333333333,107044.5,108954.33333333333,114336.08333333333,120370.75,125803.25,126945.75,122171.5,118476.91666666667,113885.83333333333,111435.33333333333,111727.0,113503.83333333333,116043.83333333333,121308.25,127628.83333333333,136735.91666666666,145880.08333333334,3147.8333333333335,2950.0833333333335,2399.4166666666665,2393.25,2019.25,1544.3333333333333,1242.1666666666667,3147.8333333333335,2950.0833333333335,2399.4166666666665,2393.25,2019.25,1544.3333333333333,1242.1666666666667,3147.8333333333335,2950.0833333333335,2399.4166666666665,2393.25,2019.25,1544.3333333333333,1242.1666666666667,NC
394697,"Huntington, WV",144.0,54613.77777777778,55776.75,55947.0,58151.833333333336,60356.083333333336,63589.0,64918.5,66959.66666666667,72026.66666666667,81446.0,84217.16666666667,85391.75,85521.25,83313.41666666667,82118.75,82248.91666666667,83082.0,84057.58333333333,86242.08333333333,88876.75,91607.75,95147.5,99040.41666666667,102647.83333333333,3.1500000000000004,5.086666666666667,6.658333333333334,3.8916666666666657,3.1766666666666663,3.2741666666666673,2.2841666666666667,0.9916666666666667,1.3724999999999998,1.8016666666666665,1.955,4.243333333333333,7.264166666666665,4.340833333333333,3.4683333333333333,5.151666666666666,3.545833333333333,2.1666666666666665,7.445833333333334,8.2975,,,115.77777777777777,135.29166666666666,146.875,129.875,119.29166666666667,132.04166666666666,116.41666666666667,112.54545454545455,10.141001131549375,9.8943649585475,10.621936608816833,12.334023051804357,13.082864210840784,12.801139628901735,14.11952377018585,14.854182772142025,14.177827351144899,13.68711481175427,54516.77777777778,55677.75,55849.583333333336,58059.333333333336,60254.75,63468.0,64796.416666666664,66835.5,71891.66666666667,81278.33333333333,84041.75,85209.75,85340.33333333333,83130.5,81937.33333333333,82068.66666666667,82905.83333333333,83880.91666666667,86063.33333333333,88699.16666666667,91428.25,94963.0,98851.16666666667,102454.91666666667,1550.9166666666667,1580.1666666666667,1738.25,1978.1666666666667,2010.5,1876.8333333333333,1659.9166666666667,1550.9166666666667,1580.1666666666667,1738.25,1978.1666666666667,2010.5,1876.8333333333333,1659.9166666666667,1550.9166666666667,1580.1666666666667,1738.25,1978.1666666666667,2010.5,1876.8333333333333,1659.9166666666667,WV
394576,"Eugene, OR",145.0,132983.88888888888,140092.75,145636.25,149492.33333333334,154309.91666666666,157064.91666666666,160786.41666666666,169042.16666666666,184947.41666666666,211730.0,248027.75,263406.6666666667,246776.5,227062.08333333334,217868.58333333334,196758.83333333334,192251.66666666666,201821.83333333334,214982.75,222709.75,240612.0,262278.9166666667,285332.1666666667,303476.1666666667,2.535,4.1816666666666675,6.711666666666667,7.696666666666665,8.283333333333335,8.023333333333333,8.855,9.046666666666665,9.234166666666665,9.256666666666664,0.405,0.7275,1.9325,3.5366666666666666,3.9924999999999997,4.538333333333333,6.2275,7.348333333333334,9.2575,8.621666666666666,121.79166666666667,122.70833333333333,117.20833333333333,100.20833333333333,94.04166666666667,91.41666666666667,82.29166666666667,70.91666666666667,61.458333333333336,61.54545454545455,15.336655168191303,15.59460512539271,11.911327857692799,12.954190081155774,14.653295569560228,13.834852584130916,11.420713919836603,11.87615597208643,12.487804263819832,12.914652849227059,133988.66666666666,141147.41666666666,146731.25,150621.66666666666,155460.91666666666,158247.83333333334,162011.41666666666,170322.91666666666,186341.75,213331.75,249887.41666666666,265326.75,248550.33333333334,228691.08333333334,219488.33333333334,198276.33333333334,193785.91666666666,203433.66666666666,216728.41666666666,224524.5,242524.83333333334,264226.9166666667,287292.25,305499.0,1866.0,1977.6666666666667,1863.25,1415.8333333333333,1255.5833333333333,1164.5833333333333,1016.8333333333334,1866.0,1977.6666666666667,1863.25,1415.8333333333333,1255.5833333333333,1164.5833333333333,1016.8333333333334,1866.0,1977.6666666666667,1863.25,1415.8333333333333,1255.5833333333333,1164.5833333333333,1016.8333333333334,OR
